student_id,enrollment_date,name,age,gender,department,course,semester,gpa,attendance_pct,assignments_submitted,hours_studied_weekly,scholarship,placement_status,salary_offered
STU-008763,2019-08-01,Student_8763,18,Non-binary,Civil,B.Tech,6.0,7.55,86.23679315969802,13,11.0,5000,Placed,1200000
STU-008764,2019-01-05,Student_8764,19,Non-binary,ME,M.Tech,8.0,5.77,93.72997918920223,8,15.0,5000,Placed,0
STU-008765,2023-01-12,Student_8765,29,Male,ME,MBA,3.0,5.8,60.030780079364405,13,10.0,0,Placed,300000
STU-008766,2022-03-29,Student_8766,28,Non-binary,Civil,MBA,3.0,7.64,60.51542851894733,8,0.0,0,Internship,1200000
STU-008767,2020-03-22,Student_8767,24,Male,CS,MBA,7.0,6.01,80.7218942009566,7,40.0,5000,Internship,800000
STU-008768,2019-02-12,Student_8768,28,Male,EE,B.Tech,4.0,2.85,59.76960913645115,19,43.0,5000,Placed,300000
STU-008769,2020-01-12,Student_8769,23,Female,MBA,PhD,6.0,9.6,63.724191728986426,4,37.0,0,Internship,300000
STU-008770,2019-07-20,Student_8770,29,Female,EE,MBA,3.0,9.43,54.589582934642365,7,36.0,10000,Internship,0
STU-008771,2019-03-16,Student_8771,20,Male,CS,B.Tech,6.0,6.5,84.19884360921449,11,37.0,5000,Not Placed,300000
STU-008772,2021-10-17,Student_8772,21,Female,ME,M.Tech,7.0,4.69,62.86225821430682,1,14.0,0,Placed,300000
STU-008773,2022-01-03,Student_8773,21,Male,ME,MBA,1.0,5.48,46.156222498083075,11,7.0,20000,Not Placed,500000
STU-008774,2020-10-19,Student_8774,18,Female,EE,M.Tech,5.0,4.15,59.39013693312509,12,8.0,0,Placed,0
STU-008775,2023-01-16,Student_8775,29,Non-binary,ME,M.Tech,3.0,4.48,78.48388592714866,16,28.0,5000,Internship,1200000
STU-008776,2022-02-24,Student_8776,21,Non-binary,MBA,MBA,1.0,5.48,44.03019885817808,6,7.0,5000,Placed,500000
STU-008777,2020-11-07,Student_8777,20,Non-binary,ME,B.Tech,7.0,9.29,67.28137348774561,3,0.0,10000,Not Placed,0
STU-008778,2019-04-15,Student_8778,19,Female,Civil,PhD,8.0,8.92,62.08197844318755,12,17.0,10000,Not Placed,1200000
STU-008779,2021-08-28,Student_8779,20,Female,Civil,M.Tech,5.0,6.12,46.50428473723314,5,5.0,5000,Internship,500000
STU-008780,2022-01-27,Student_8780,27,Non-binary,ME,M.Tech,6.0,6.07,81.11856632605719,1,39.0,0,Internship,0
STU-008781,2021-03-19,Student_8781,28,Female,CS,B.Tech,7.0,4.24,81.69031478887916,17,26.0,0,Placed,300000
STU-008782,2020-05-24,Student_8782,23,Non-binary,ME,MBA,4.0,7.86,93.28366557184094,0,23.0,20000,Internship,300000
STU-008783,2019-09-26,Student_8783,18,Non-binary,MBA,M.Tech,6.0,2.59,68.63242532847374,8,7.0,5000,Internship,800000
STU-008784,2022-05-29,Student_8784,19,Male,ME,PhD,1.0,6.04,69.12137677369675,18,42.0,5000,Internship,800000
STU-008785,2021-03-29,Student_8785,23,Female,EE,B.Tech,8.0,6.69,96.14259992016882,2,1.0,20000,Internship,300000
STU-008786,2020-05-29,Student_8786,27,Male,CS,M.Tech,3.0,3.92,97.87685651375591,13,49.0,20000,Placed,500000
STU-008787,2021-05-22,Student_8787,24,Non-binary,EE,MBA,2.0,8.3,60.906906888012394,7,6.0,0,Not Placed,0
STU-008788,2020-03-20,Student_8788,28,Female,ME,PhD,4.0,9.84,82.15725653455058,17,39.0,20000,Internship,500000
STU-008789,2022-01-09,Student_8789,22,Non-binary,CS,PhD,3.0,5.91,99.56966879839572,15,41.0,0,Placed,0
STU-008790,2022-11-16,Student_8790,24,Male,EE,M.Tech,1.0,8.07,78.4065208024874,8,38.0,10000,Internship,500000
STU-008791,2020-01-12,Student_8791,27,Female,ME,MBA,7.0,7.86,93.71330104536707,18,9.0,5000,Internship,1200000
STU-008792,2022-09-12,Student_8792,21,Female,Civil,MBA,2.0,6.98,81.37817744591041,15,39.0,0,Not Placed,1200000
STU-008793,2019-04-09,Student_8793,18,Non-binary,EE,B.Tech,6.0,7.74,69.91759016792687,85,11.0,20000,Internship,500000
STU-008794,2020-01-17,Student_8794,20,Female,CS,PhD,5.0,9.87,61.36104086777402,15,34.0,20000,Placed,1200000
STU-008795,2021-09-02,Student_8795,20,MALE,MBA,PhD,8.0,5.55,50.15510162948906,90,2.0,5000,Not Placed,300000
STU-008796,2022-09-16,Student_8796,29,Female,EE,MBA,2.0,6.09,99.14256049287752,1,38.0,5000,Internship,1200000
STU-008797,2021-03-12,Student_8797,24,Female,MBA,MBA,4.0,6.87,82.84664486208098,11,8.0,5000,Internship,800000
STU-008798,2019-12-01,Student_8798,25,Female,EE,MBA,8.0,3.64,58.82832242807168,18,3.0,5000,Placed,300000
STU-008799,2023-02-02,Student_8799,26,Female,CS,B.Tech,7.0,8.77,44.33302761298596,10,35.0,0,Not Placed,500000
STU-008800,2022-10-21,Student_8800,22,Male,Civil,M.Tech,3.0,8.16,46.430839569619394,17,18.0,20000,Internship,500000
STU-008801,2022-03-13,Student_8801,27,Male,CS,B.Tech,4.0,4.0,98.32815306179072,5,16.0,10000,Internship,500000
STU-008802,2019-08-22,Student_8802,19,Male,EE,MBA,8.0,9.02,97.97204907289674,0,1.0,5000,Internship,0
STU-008803,2020-09-04,Student_8803,19,Non-binary,Civil,PhD,1.0,8.81,84.3092359021838,18,35.0,0,Not Placed,500000
STU-008804,2022-11-11,Student_8804,24,Non-binary,CS,B.Tech,2.0,7.82,97.18864117821332,14,30.0,0,Placed,0
STU-008805,2022-10-14,Student_8805,28,Non-binary,CS,PhD,7.0,7.54,45.70114964406889,18,45.0,0,Placed,800000
STU-008806,2020-04-02,Student_8806,25,Non-binary,EE,MBA,6.0,7.22,80.74655587965678,3,4.0,0,Internship,0
STU-008807,2021-04-12,Student_8807,26,Non-binary,EE,PhD,7.0,6.46,73.50809703033019,1,0.0,20000,Internship,300000
STU-008808,2020-12-05,Student_8808,27,Non-binary,EE,M.Tech,6.0,8.23,80.37949053826516,17,35.0,10000,Not Placed,2500000
STU-008809,2019-03-04,Student_8809,29,Male,EE,MBA,7.0,9.41,58.42714607463813,3,43.0,20000,Not Placed,1200000
STU-008810,2020-04-13,Student_8810,23,Female,EE,MBA,4.0,5.81,63.56088139812283,17,46.0,10000,Placed,300000
STU-008811,2021-01-20,Student_8811,25,Male,MBA,MBA,6.0,4.45,96.80829519428102,18,36.0,20000,Placed,500000
STU-008812,2020-02-28,Student_8812,20,Female,CS,MBA,-7.0,2.12,64.09763066670061,19,11.0,20000,Not Placed,1500000
STU-008813,2019-03-07,Student_8813,28,Non-binary,EE,PhD,2.0,3.74,72.02902639163408,7,47.0,0,Internship,300000
STU-008814,2019-06-09,Student_8814,22,Male,Civil,B.Tech,6.0,4.1,64.5652946661876,15,3.0,0,Placed,300000
STU-008815,2019-05-10,Student_8815,18,Female,EE,B.Tech,8.0,8.4,65.99599815480747,9,38.0,10000,Internship,0
STU-008816,2020-02-25,Student_8816,19,Male,MBA,B.Tech,5.0,4.77,77.49155661992471,5,6.0,0,Internship,300000
STU-008817,2019-06-24,Student_8817,21,Male,MBA,M.Tech,6.0,9.81,63.47970565972207,12,,20000,Not Placed,300000
STU-008818,2021-11-04,Student_8818,25,Non-binary,CS,M.Tech,1.0,5.83,63.19363344431633,5,10.0,5000,Internship,800000
STU-008819,2020-03-16,Student_8819,28,Non-binary,EE,M.Tech,2.0,6.07,69.54548053156749,19,49.0,0,Not Placed,0
STU-008820,2020-05-22,Student_8820,23,Non-binary,CS,B.Tech,3.0,4.38,65.04491617409428,3,4.0,0,Internship,800000
STU-008821,2022-05-12,Student_8821,20,Non-binary,Civil,MBA,2.0,8.03,93.99312861514743,4,28.0,0,Not Placed,500000
STU-008822,2019-03-30,Student_8822,21,Male,EE,B.Tech,5.0,5.02,86.45749601659986,5,2.0,10000,Internship,300000
STU-008823,2022-04-23,Student_8823,23,Non-binary,EE,M.Tech,2.0,5.54,85.51383105494921,5,41.0,20000,Internship,500000
STU-008824,2020-04-26,Student_8824,28,Male,CS,B.Tech,6.0,8.79,94.85216713966261,6,48.0,0,Placed,1200000
STU-008825,2020-02-24,Student_8825,29,Female,ME,MBA,8.0,5.02,55.36187256455236,2,11.0,0,Placed,500000
STU-008826,2019-10-27,Student_8826,21,Female,ME,M.Tech,5.0,6.63,51.34823934134772,13,45.0,20000,Internship,800000
STU-008827,2020-08-12,Student_8827,18,Male,Civil,B.Tech,3.0,9.27,66.49749209595937,6,6.0,0,Placed,300000
STU-008828,2019-04-02,Student_8828,21,Male,Civil,PhD,7.0,5.3,52.469631657726566,6,22.0,10000,Not Placed,0
STU-008829,2020-12-12,Student_8829,24,Female,CS,PhD,1.0,2.77,94.32712396341182,19,26.0,20000,Not Placed,800000
STU-008830,2019-03-18,Student_8830,28,Non-binary,ME,M.Tech,7.0,2.11,77.74679847954722,14,32.0,5000,Not Placed,1200000
STU-008831,2021-08-25,Student_8831,21,Non-binary,Civil,PhD,8.0,4.48,59.01629552861357,14,42.0,20000,Not Placed,1200000
STU-008832,2021-06-28,Student_8832,28,Non-binary,Civil,PhD,2.0,8.4,44.48083097381948,7,11.0,0,Placed,1200000
STU-008833,2020-02-24,Student_8833,18,Non-binary,ME,B.Tech,4.0,8.58,71.28658980048138,4,35.0,10000,Internship,800000
STU-008834,2020-10-09,Student_8834,26,Non-binary,EE,MBA,6.0,3.36,44.48244218003156,8,44.0,20000,Internship,0
STU-008835,2020-11-05,Student_8835,24,Non-binary,EE,MBA,8.0,7.84,49.325443888591344,0,13.0,20000,Internship,800000
STU-008836,2020-09-08,Student_8836,22,Female,ME,PhD,4.0,3.14,82.60888205514247,2,39.0,20000,Not Placed,1200000
STU-008837,2022-01-14,Student_8837,19,Male,MBA,M.Tech,6.0,4.65,86.73939430057709,10,28.0,5000,Not Placed,800000
STU-008838,2021-12-15,Student_8838,23,Female,EE,MBA,5.0,4.0,84.983120079467,0,39.0,20000,Not Placed,300000
STU-008839,2020-04-02,Student_8839,28,Non-binary,EE,MBA,1.0,6.63,45.127992035447015,7,34.0,20000,Internship,0
STU-008840,2022-06-21,Student_8840,26,Male,MBA,M.Tech,4.0,5.21,71.9632693093339,2,30.0,5000,Internship,300000
STU-008841,2021-10-09,Student_8841,18,Female,ME,M.Tech,7.0,7.59,55.33967397483044,0,46.0,0,Not Placed,0
STU-008842,2019-04-15,Student_8842,22,Non-binary,MBA,MBA,7.0,7.65,73.69402858264633,3,7.0,5000,Not Placed,800000
STU-008843,2022-07-07,Student_8843,24,Non-binary,MBA,PhD,4.0,3.1,48.613461722866674,9,15.0,0,Internship,800000
STU-008844,2020-01-03,Student_8844,28,Male,EE,B.Tech,8.0,7.89,49.48513530515574,14,39.0,5000,Placed,500000
STU-008845,2021-07-22,Student_8845,20,Non-binary,CS,PhD,8.0,7.44,98.78091120416553,4,38.0,10000,Not Placed,0
STU-008846,2019-06-09,Student_8846,28,Female,EE,MBA,8.0,4.75,87.07810260847413,4,28.0,5000,Placed,0
STU-008847,2019-09-22,Student_8847,20,Female,CS,M.Tech,1.0,9.25,42.64744432784832,15,24.0,20000,Placed,500000
STU-008848,2019-02-06,Student_8848,24,Female,Civil,MBA,4.0,3.06,95.82077432731258,2,9.0,5000,Internship,0
STU-008849,2020-05-22,Student_8849,21,Male,Civil,B.Tech,4.0,2.06,70.82068573902343,4,26.0,0,Internship,300000
STU-008850,2021-08-30,Student_8850,22,Non-binary,Civil,MBA,8.0,4.16,40.80848022945985,8,,10000,Internship,300000
STU-008851,2019-03-27,Student_8851,22,Female,ME,B.Tech,6.0,8.01,80.98838025483008,16,14.0,10000,Not Placed,800000
STU-008852,2019-04-13,Student_8852,22,Non-binary,MBA,B.Tech,7.0,6.51,41.65935706825344,14,4.0,0,Placed,500000
STU-008853,2020-03-20,Student_8853,20,Non-binary,Civil,PhD,5.0,4.03,93.68573922948684,15,38.0,0,Internship,0
STU-008854,2020-07-23,Student_8854,29,Female,MBA,M.Tech,,4.57,87.6590902580538,1,16.0,20000,Placed,500000
STU-008855,2019-10-03,Student_8855,18,Male,ME,M.Tech,7.0,2.07,94.58932248234733,2,31.0,5000,Not Placed,0
STU-008856,2019-12-08,Student_8856,23,Non-binary,ME,PhD,,2.61,54.18534986664335,1,20.0,20000,Internship,800000
STU-008857,2020-02-28,Student_8857,27,Male,EE,PhD,3.0,5.24,40.55113405354898,6,21.0,10000,Not Placed,800000
STU-008858,2022-04-04,Student_8858,27,Female,MBA,MBA,1.0,9.54,64.08795042499915,7,14.0,10000,Not Placed,0
STU-008859,2019-09-27,Student_8859,26,Female,ME,B.Tech,2.0,7.9,48.68862030399761,10,34.0,0,Internship,1200000
STU-008860,2021-04-20,Student_8860,22,Female,MBA,M.Tech,1.0,9.65,44.26099834089277,2,41.0,0,Placed,0
STU-008861,2020-05-15,Student_8861,21,Female,Civil,PhD,5.0,4.72,87.94354772294128,19,17.0,10000,Placed,800000
STU-008862,2023-01-27,Student_8862,26,Non-binary,Civil,M.Tech,1.0,2.75,71.16837706802595,1,47.0,5000,Not Placed,0
STU-008863,2021-07-07,Student_8863,29,Non-binary,EE,MBA,8.0,7.71,52.52808164639064,5,31.0,20000,Not Placed,1200000
STU-008864,2021-01-21,Student_8864,25,Non-binary,MBA,PhD,8.0,8.64,54.62475696656074,15,23.0,0,Internship,0
STU-008865,2020-09-12,Student_8865,22,Female,Civil,B.Tech,-4.0,5.6,50.465120433647584,11,4.0,0,Placed,300000
STU-008866,2021-10-22,Student_8866,23,Non-binary,CS,PhD,6.0,9.93,51.46759871210318,15,,0,Placed,0
STU-008867,2020-03-27,Student_8867,20,Female,CS,B.Tech,5.0,5.69,71.32084260243278,3,2.0,5000,Internship,800000
STU-008868,2021-03-05,Student_8868,23,Non-binary,CS,B.Tech,-4.0,7.84,96.49046177967571,4,12.0,20000,Internship,300000
STU-008869,2020-05-28,Student_8869,19,Male,EE,PhD,4.0,2.4,41.888212393817874,0,46.0,20000,Placed,0
STU-008870,2019-06-29,Student_8870,20,Female,Civil,MBA,6.0,7.01,51.3459119987983,12,41.0,20000,Placed,800000
STU-008871,2021-06-16,Student_8871,18,Female,ME,B.Tech,3.0,2.6,71.48096118055695,19,16.0,0,Placed,0
STU-008872,2021-06-29,Student_8872,18,Non-binary,ME,PhD,1.0,6.36,53.63648672808149,3,32.0,10000,Internship,0
STU-008873,2022-11-21,Student_8873,23,Female,MBA,MBA,1.0,2.65,66.17016333753995,16,21.0,20000,Internship,500000
STU-008874,2020-03-29,Student_8874,19,Female,EE,B.Tech,4.0,5.01,86.83444231847093,18,16.0,0,Placed,0
STU-008875,2020-05-06,Student_8875,20,Non-binary,CS,PhD,8.0,6.45,87.37135304910008,4,16.0,10000,Placed,1200000
STU-008876,2020-09-19,Student_8876,19,Female,CS,MBA,5.0,7.13,90.72332431446276,0,16.0,20000,Internship,1200000
STU-008877,2019-11-28,Student_8877,28,Male,Civil,B.Tech,6.0,7.09,50.60929280819512,7,23.0,0,Not Placed,1200000
STU-008878,2019-03-18,Student_8878,28,Male,EE,PhD,-6.0,3.18,83.6594005888644,15,39.0,20000,Internship,0
STU-008879,2019-05-23,Student_8879,18,Female,MBA,PhD,3.0,8.38,85.58840365759019,19,41.0,0,Internship,1200000
STU-008880,2019-02-01,Student_8880,22,Non-binary,EE,B.Tech,4.0,3.05,79.51557915926233,7,1.0,10000,Placed,300000
STU-008881,2019-05-25,Student_8881,21,Female,MBA,M.Tech,1.0,7.26,54.50208654214051,12,18.0,5000,Not Placed,500000
STU-008882,2022-10-30,Student_8882,26,Female,Civil,M.Tech,3.0,5.28,46.155478323366076,0,26.0,5000,Internship,500000
STU-008883,2020-03-18,Student_8883,120,Non-binary,EE,M.Tech,5.0,6.19,44.41390851002184,5,38.0,5000,Internship,300000
STU-008884,2021-04-21,Student_8884,27,Non-binary,CS,B.Tech,7.0,5.09,74.6385772250251,10,45.0,0,Placed,800000
STU-008885,2021-12-23,Student_8885,25,Female,MBA,B.Tech,2.0,3.49,49.62907513397113,18,25.0,5000,Not Placed,800000
STU-008886,2022-09-08,Student_8886,19,Non-binary,EE,PhD,1.0,8.7,69.9661793390524,17,38.0,0,Placed,0
STU-008887,2022-04-27,Student_8887,19,Non-binary,EE,MBA,5.0,7.85,88.04510452364488,6,9.0,10000,Internship,300000
STU-008888,2019-03-25,Student_8888,20,Female,ME,M.Tech,1.0,6.83,91.42683340717514,13,34.0,10000,Not Placed,300000
STU-008889,2020-07-27,Student_8889,19,Male,ME,PhD,-8.0,9.81,86.22524896582816,4,13.0,10000,Internship,300000
STU-008890,2021-06-28,Student_8890,18,Non-binary,Civil,B.Tech,1.0,4.09,64.89742653310135,3,11.0,10000,Not Placed,500000
STU-008891,2019-06-03,Student_8891,20,Non-binary,Civil,M.Tech,6.0,3.82,94.16388460588736,16,,20000,Placed,1200000
STU-008892,2020-10-01,Student_8892,23,Male,ME,B.Tech,2.0,6.23,91.34588106566467,2,28.0,5000,Placed,0
STU-008893,2020-06-24,Student_8893,29,Male,EE,MBA,8.0,9.3,71.15391753291897,11,13.0,20000,Internship,500000
STU-008894,2021-09-09,Student_8894,29,Female,EE,M.Tech,2.0,8.98,71.90494030139591,4,19.0,20000,Placed,0
STU-008895,2020-01-01,Student_8895,28,Non-binary,ME,MBA,7.0,4.55,94.15286519240337,1,42.0,5000,Not Placed,800000
STU-008896,2021-07-31,Student_8896,29,Non-binary,Civil,M.Tech,7.0,6.77,94.38783750891025,13,35.0,5000,Not Placed,800000
STU-008897,2022-05-12,Student_8897,20,Male,Civil,B.Tech,,8.09,88.13137206193232,6,27.0,0,Not Placed,300000
STU-008898,2019-04-13,Student_8898,22,Non-binary,ME,MBA,6.0,7.72,81.9407351830549,14,31.0,20000,Not Placed,800000
STU-008899,2020-03-14,Student_8899,23,Female,MBA,M.Tech,3.0,4.19,54.11223135828053,7,23.0,5000,Not Placed,0
STU-008900,2020-01-09,Student_8900,21,Female,EE,PhD,6.0,4.83,80.69745595825187,9,35.0,10000,Placed,0
STU-008901,2022-07-07,Student_8901,19,Male,MBA,M.Tech,6.0,4.18,52.090624390385,4,46.0,5000,Not Placed,300000
STU-008902,2021-11-17,Student_8902,28,Female,MBA,PhD,3.0,3.28,91.64960536877902,3,1.0,10000,Placed,0
STU-008903,2021-01-27,Student_8903,20,Non-binary,Civil,M.Tech,5.0,2.58,43.59480338017204,6,22.0,10000,Internship,1200000
STU-008904,2020-01-23,Student_8904,19,Non-binary,ME,PhD,4.0,9.0,77.70407992327108,12,21.0,0,Placed,800000
STU-008905,2020-09-30,Student_8905,29,Female,ME,B.Tech,6.0,8.36,87.98624919979693,15,,5000,Internship,800000
STU-008906,2019-01-20,Student_8906,25,Female,MBA,B.Tech,3.0,5.3,41.90255730481061,15,33.0,10000,Internship,0
STU-008907,2020-11-11,Student_8907,28,Non-binary,MBA,B.Tech,8.0,8.3,76.59397755949777,6,30.0,0,Placed,500000
STU-008908,2019-09-10,Student_8908,29,Non-binary,CS,B.Tech,4.0,4.94,80.03085623188602,13,23.0,5000,Placed,500000
STU-008909,2019-12-20,Student_8909,22,Non-binary,ME,PhD,1.0,2.29,88.15346631836894,5,48.0,5000,Not Placed,300000
STU-008910,2019-09-07,Student_8910,20,Non-binary,EE,MBA,6.0,3.87,69.60453310016297,2,21.0,5000,Not Placed,1200000
STU-008911,2022-09-13,Student_8911,25,Female,EE,PhD,7.0,8.34,74.14045451034316,18,37.0,5000,Not Placed,300000
STU-008912,2019-06-20,Student_8912,19,Non-binary,CS,B.Tech,5.0,8.18,48.018996259723316,16,30.0,5000,Placed,0
STU-008913,2019-12-10,Student_8913,20,Non-binary,MBA,PhD,1.0,3.12,58.68448586980371,14,47.0,20000,Placed,300000
STU-008914,2021-08-16,Student_8914,28,Male,CS,B.Tech,6.0,6.68,94.51787334544036,10,26.0,5000,Placed,300000
STU-008915,2022-09-09,Student_8915,23,Non-binary,MBA,B.Tech,5.0,4.65,73.30336915093274,0,43.0,20000,Internship,300000
STU-008916,2019-10-30,Student_8916,20,Non-binary,MBA,M.Tech,8.0,4.45,58.90749446467083,14,35.0,5000,Not Placed,800000
STU-008917,2021-01-30,Student_8917,24,Female,CS,PhD,2.0,9.1,67.04906705018416,0,26.0,0,Not Placed,300000
STU-008918,2022-08-03,Student_8918,27,Male,Civil,MBA,1.0,4.59,43.76834964464533,6,36.0,5000,Internship,0
STU-008919,2022-02-03,Student_8919,18,Non-binary,EE,PhD,1.0,7.2,44.23287840489528,5,15.0,0,Not Placed,300000
STU-008920,2022-05-17,Student_8920,19,Male,CS,B.Tech,8.0,2.72,61.41472345030813,16,37.0,5000,Internship,1200000
STU-008921,2021-03-26,Student_8921,28,Non-binary,Civil,MBA,3.0,6.17,46.18761843400581,14,17.0,5000,Placed,800000
STU-008922,2022-03-08,Student_8922,21,Female,ME,PhD,8.0,9.62,72.36791505855587,1,12.0,20000,Not Placed,800000
STU-008923,2022-09-11,Student_8923,26,Non-binary,MBA,B.Tech,5.0,9.12,85.80022297404801,11,37.0,20000,Not Placed,1200000
STU-008924,2022-01-23,Student_8924,23,Male,EE,MBA,7.0,8.03,56.114756353784884,13,0.0,0,Internship,0
STU-008925,2019-05-01,Student_8925,22,Female,ME,B.Tech,3.0,4.77,54.64739130100905,18,7.0,20000,Not Placed,800000
STU-008926,2021-04-28,Student_8926,19,Male,CS,B.Tech,7.0,7.78,96.09097736430832,3,26.0,5000,Not Placed,1200000
STU-008927,2023-01-12,Student_8927,18,Non-binary,MBA,B.Tech,6.0,9.9,75.62469383555616,11,41.0,20000,Placed,0
STU-008928,2021-05-05,Student_8928,26,Male,CS,PhD,8.0,9.75,59.08173879811026,1,4.0,0,Internship,0
STU-008929,2022-02-20,Student_8929,28,Male,CS,M.Tech,2.0,5.68,48.76048911552671,8,28.0,10000,Placed,0
STU-008930,2021-08-17,Student_8930,25,Non-binary,ME,M.Tech,1.0,4.46,44.03823334926676,2,45.0,10000,Not Placed,0
STU-008931,2021-10-10,Student_8931,29,Male,CS,M.Tech,3.0,2.67,45.37216256842483,14,13.0,20000,Internship,500000
STU-008932,2020-03-09,Student_8932,29,Male,Civil,M.Tech,4.0,7.49,93.20855231761232,16,16.0,20000,Placed,800000
STU-008933,2020-12-08,Student_8933,27,Non-binary,ME,B.Tech,7.0,4.92,91.35859091496073,18,7.0,10000,Placed,500000
STU-008934,2021-10-03,Student_8934,24,Non-binary,Civil,M.Tech,7.0,8.04,72.79202911565996,16,2.0,5000,Internship,1200000
STU-008935,2020-07-17,Student_8935,26,Male,EE,B.Tech,4.0,9.87,47.32132007800794,1,39.0,0,Not Placed,300000
STU-008936,2020-10-29,Student_8936,18,Non-binary,MBA,B.Tech,6.0,8.23,75.81043811263508,15,10.0,20000,Internship,0
STU-008937,2020-05-24,Student_8937,18,Non-binary,ME,B.Tech,1.0,8.26,66.30155990932415,10,2.0,0,Placed,300000
STU-008938,2019-06-09,Student_8938,24,Female,Civil,MBA,-8.0,9.41,65.04753845518604,4,1.0,5000,Placed,0
STU-008939,2020-12-06,Student_8939,29,Male,ME,M.Tech,2.0,8.38,49.78561948611404,6,42.0,0,Placed,0
STU-008940,2020-09-29,Student_8940,28,Male,Civil,B.Tech,3.0,7.71,73.59062286643908,18,37.0,20000,Not Placed,300000
STU-008941,2019-10-15,Student_8941,24,Female,MBA,MBA,6.0,5.66,72.99042012427432,12,35.0,10000,Not Placed,0
STU-008942,2021-01-16,Student_8942,28,Non-binary,EE,M.Tech,7.0,6.43,67.75637633005161,19,20.0,20000,Internship,800000
STU-008943,2021-04-14,Student_8943,25,Male,MBA,B.Tech,7.0,3.92,79.77994613399605,6,22.0,0,Not Placed,0
STU-008944,2019-07-16,Student_8944,23,Non-binary,MBA,MBA,8.0,2.25,56.15714915002151,10,1.0,5000,Internship,800000
STU-008945,2022-05-29,Student_8945,27,Female,ME,B.Tech,5.0,2.76,40.38001469492833,16,48.0,10000,Placed,0
STU-008946,2020-01-14,Student_8946,19,Non-binary,ME,MBA,1.0,5.94,64.05478471923178,5,47.0,5000,Internship,500000
STU-008947,2021-01-11,Student_8947,21,Non-binary,MBA,PhD,1.0,2.05,85.85988745840359,11,29.0,10000,Placed,800000
STU-008948,2022-09-22,Student_8948,26,Male,Civil,MBA,8.0,3.89,68.61036313443827,2,6.0,10000,Placed,500000
STU-008949,2020-05-01,Student_8949,28,Male,EE,PhD,8.0,5.79,40.572188546343014,6,19.0,20000,Placed,300000
STU-008950,2021-06-03,Student_8950,28,Male,MBA,M.Tech,3.0,7.53,64.61666733691894,9,25.0,0,Internship,300000
STU-008951,2019-05-11,Student_8951,18,Non-binary,ME,M.Tech,6.0,5.25,82.13024271547073,5,0.0,20000,Not Placed,500000
STU-008952,2019-03-21,Student_8952,20,Non-binary,CS,PhD,2.0,6.91,61.83084777432775,11,6.0,0,Placed,1200000
STU-008953,2022-10-06,Student_8953,29,Male,ME,B.Tech,2.0,2.89,51.00377568151343,13,46.0,10000,Placed,0
STU-008954,2021-08-13,Student_8954,20,Female,MBA,PhD,4.0,4.86,81.78501087587432,14,3.0,20000,Internship,800000
STU-008955,2021-05-15,Student_8955,21,Non-binary,CS,PhD,,2.66,66.67074149655043,13,2.0,5000,Not Placed,1200000
STU-008956,2023-01-28,Student_8956,20,Male,CS,B.Tech,4.0,3.7,55.79162145961456,9,14.0,5000,Not Placed,1200000
STU-008957,2020-04-09,Student_8957,20,Female,ME,M.Tech,7.0,5.73,92.5343033341885,9,2.0,20000,Not Placed,500000
STU-008958,2020-02-02,Student_8958,22,Female,Civil,PhD,7.0,7.04,69.00656757573242,11,38.0,0,Placed,300000
STU-008959,2022-10-30,Student_8959,20,Female,EE,B.Tech,6.0,6.59,79.25842096973837,5,46.0,10000,Internship,1200000
STU-008960,2021-06-24,Student_8960,21,Female,ME,MBA,8.0,4.02,71.88244418854367,13,14.0,20000,Placed,300000
STU-008961,2020-04-13,Student_8961,28,Male,Civil,PhD,2.0,7.59,73.39941561172117,7,33.0,0,Not Placed,800000
STU-008962,2019-08-03,Student_8962,25,Male,CS,MBA,5.0,6.51,70.50796120495757,7,11.0,20000,Placed,0
STU-008963,2020-09-24,Student_8963,18,Non-binary,MBA,PhD,2.0,6.44,89.53015082355446,11,41.0,0,Not Placed,1200000
STU-008964,2022-07-17,Student_8964,24,Female,Civil,B.Tech,6.0,9.12,48.454153868237405,17,18.0,0,Placed,300000
STU-008965,2019-02-25,Student_8965,18,Non-binary,ME,MBA,2.0,4.32,95.84023383894765,16,29.0,0,Placed,500000
STU-008966,2021-12-20,Student_8966,21,Female,EE,MBA,3.0,7.01,56.03569342009318,0,23.0,10000,Internship,0
STU-008967,2019-03-02,Student_8967,25,Male,Civil,M.Tech,5.0,7.27,83.52538361271237,7,15.0,5000,Internship,0
STU-008968,2020-09-14,Student_8968,19,Female,EE,PhD,4.0,9.43,57.3287045180917,3,33.0,10000,Placed,0
STU-008969,2019-01-16,Student_8969,25,Female,EE,B.Tech,6.0,6.92,82.97075789732936,2,33.0,10000,Placed,300000
STU-008970,2021-12-04,Student_8970,27,Female,CS,M.Tech,4.0,3.9,61.86419990935056,0,12.0,0,Placed,800000
STU-008971,2021-11-05,Student_8971,90,Non-binary,MBA,M.Tech,3.0,3.21,63.89690177190408,5,41.0,5000,Placed,300000
STU-008972,2020-08-30,Student_8972,25,Male,CS,M.Tech,1.0,3.86,91.09170469904521,4,10.0,5000,Placed,500000
STU-008973,2020-07-08,Student_8973,23,Male,CS,M.Tech,,8.96,92.6841546804855,2,14.0,5000,Placed,800000
STU-008974,2021-01-25,Student_8974,24,Non-binary,CS,MBA,3.0,8.55,42.60242998187965,19,46.0,0,Not Placed,0
